month,day,year,temp[c]
3,1,1919,1.5329999999999997
4,1,1919,10.335
5,1,1919,12.112
6,1,1919,17.994000000000003
7,1,1919,21.022999999999996
8,1,1919,19.215000000000003
9,1,1919,17.714
10,1,1919,9.898000000000001
11,1,1919,1.6510000000000011
12,1,1919,-1.5630000000000008
1,1,1920,-2.896000000000001
2,1,1920,-6.0150000000000015
3,1,1920,3.3829999999999987
4,1,1920,11.89
5,1,1920,17.466
6,1,1920,19.051
7,1,1920,23.415999999999997
8,1,1920,22.541000000000004
9,1,1920,15.393
10,1,1920,3.580999999999999
11,1,1920,-2.9779999999999993
12,1,1920,-4.917
1,1,1921,-0.5190000000000003
2,1,1921,-6.668000000000001
3,1,1921,3.448999999999999
4,1,1921,9.788999999999998
5,1,1921,18.293999999999997
6,1,1921,19.173
7,1,1921,21.643000000000004
8,1,1921,22.299
9,1,1921,13.436000000000002
10,1,1921,7.8359999999999985
11,1,1921,0.21800000000000117
12,1,1921,-4.31
1,1,1922,-5.7379999999999995
2,1,1922,-3.744
3,1,1922,4.255
4,1,1922,8.425
5,1,1922,15.991
6,1,1922,19.333000000000006
7,1,1922,23.24
8,1,1922,20.622000000000003
9,1,1922,14.576000000000002
10,1,1922,6.892
11,1,1922,2.8729999999999993
12,1,1922,-1.211
1,1,1923,-1.814
2,1,1923,-4.965000000000001
3,1,1923,2.9030000000000005
4,1,1923,7.608000000000001
5,1,1923,18.204
6,1,1923,18.952000000000005
7,1,1923,21.519000000000002
8,1,1923,19.068
9,1,1923,17.949
10,1,1923,11.944999999999999
11,1,1923,8.636000000000001
12,1,1923,-0.7649999999999995
1,1,1924,-9.558
2,1,1924,-5.767000000000001
3,1,1924,-0.9629999999999999
4,1,1924,7.630000000000002
5,1,1924,17.7
6,1,1924,22.997
7,1,1924,21.105999999999998
8,1,1924,21.110999999999997
9,1,1924,19.060000000000006
10,1,1924,9.178
11,1,1924,1.7150000000000019
12,1,1924,-4.085000000000001
1,1,1925,-1.4729999999999994
2,1,1925,2.406000000000002
3,1,1925,4.026000000000001
4,1,1925,9.193000000000001
5,1,1925,15.981
6,1,1925,17.047000000000004
7,1,1925,21.593000000000004
8,1,1925,20.192000000000004
9,1,1925,15.150000000000002
10,1,1925,8.804999999999998
11,1,1925,5.213000000000001
12,1,1925,-2.6430000000000002
1,1,1926,-4.1659999999999995
2,1,1926,-4.091000000000001
3,1,1926,-0.16599999999999998
4,1,1926,9.536
5,1,1926,15.766
6,1,1926,19.348000000000006
7,1,1926,22.205
8,1,1926,18.439999999999998
9,1,1926,14.165000000000001
10,1,1926,9.622000000000002
11,1,1926,6.787
12,1,1926,-0.9510000000000002
1,1,1927,-5.117
2,1,1927,-6.215000000000001
3,1,1927,3.4310000000000014
4,1,1927,9.157
5,1,1927,14.633
6,1,1927,21.071999999999996
7,1,1927,22.189999999999998
8,1,1927,22.795000000000005
9,1,1927,18.150000000000002
10,1,1927,10.725
11,1,1927,3.811
12,1,1927,-7.587000000000001
1,1,1928,-5.0440000000000005
2,1,1928,-7.324999999999999
3,1,1928,-2.8690000000000007
4,1,1928,8.870000000000001
5,1,1928,14.739999999999998
6,1,1928,17.363
7,1,1928,22.569000000000003
8,1,1928,19.230000000000004
9,1,1928,15.689000000000002
10,1,1928,7.9030000000000005
11,1,1928,5.542
12,1,1928,-1.0340000000000003
1,1,1929,-5.913
2,1,1929,-13.836000000000002
3,1,1929,-3.928
4,1,1929,4.146000000000001
5,1,1929,17.319
6,1,1929,18.686
7,1,1929,21.369000000000003
8,1,1929,24.859
9,1,1929,14.014000000000001
10,1,1929,12.332
11,1,1929,4.9209999999999985
12,1,1929,-1.5289999999999992
1,1,1930,-2.0070000000000006
2,1,1930,-2.6069999999999993
3,1,1930,4.190999999999999
4,1,1930,9.684
5,1,1930,15.463
6,1,1930,17.911
7,1,1930,21.270000000000003
8,1,1930,21.511000000000003
9,1,1930,15.614000000000003
10,1,1930,10.327
11,1,1930,5.594000000000001
12,1,1930,-2.976
1,1,1931,-4.819999999999999
2,1,1931,-6.694999999999999
3,1,1931,0.12599999999999847
4,1,1931,5.601000000000001
5,1,1931,17.200000000000003
6,1,1931,20.425
7,1,1931,24.097
8,1,1931,20.299000000000003
9,1,1931,14.375
10,1,1931,8.381
11,1,1931,1.0119999999999982
12,1,1931,-4.019000000000001
1,1,1932,-2.396
2,1,1932,-9.685
3,1,1932,-3.3479999999999994
4,1,1932,8.345
5,1,1932,15.859
6,1,1932,19.244000000000003
7,1,1932,21.669
8,1,1932,21.036
9,1,1932,18.185000000000002
10,1,1932,12.161000000000001
11,1,1932,3.1799999999999984
12,1,1932,-0.04300000000000045
2,1,1933,-3.858000000000001
3,1,1933,0.3840000000000012
4,1,1933,5.838999999999999
5,1,1933,13.555000000000001
6,1,1933,16.625
7,1,1933,20.650000000000002
8,1,1933,19.263
9,1,1933,13.646000000000003
10,1,1933,9.832999999999998
11,1,1933,4.012999999999999
12,1,1933,-7.451
1,1,1934,-4.807
2,1,1934,-3.0630000000000006
3,1,1934,4.382
4,1,1934,10.447999999999999
5,1,1934,17.888000000000005
6,1,1934,19.332
7,1,1934,21.728
8,1,1934,21.413999999999998
9,1,1934,16.724
10,1,1934,10.835
11,1,1934,4.849999999999999
12,1,1934,-4.935999999999999
1,1,1935,-8.426
2,1,1935,-2.7789999999999995
3,1,1935,0.8870000000000012
4,1,1935,9.045
5,1,1935,14.511
6,1,1935,20.577
7,1,1935,20.559000000000005
8,1,1935,21.028
9,1,1935,16.163000000000004
10,1,1935,13.205
11,1,1935,0.32899999999999907
12,1,1935,1.1779999999999982
1,1,1936,1.4480000000000004
2,1,1936,-3.1049999999999995
3,1,1936,4.248
4,1,1936,9.038
5,1,1936,16.098
6,1,1936,19.869000000000003
7,1,1936,25.751
8,1,1936,21.278
9,1,1936,14.616
10,1,1936,7.9060000000000015
11,1,1936,4.132000000000002
12,1,1936,-1.1870000000000007
1,1,1937,-7.3790000000000004
2,1,1937,-3.6519999999999997
3,1,1937,4.432999999999999
4,1,1937,8.770999999999999
5,1,1937,17.769000000000002
6,1,1937,19.857
7,1,1937,23.084
8,1,1937,21.552
9,1,1937,19.282
10,1,1937,9.190000000000001
11,1,1937,4.505000000000001
12,1,1937,1.8880000000000015
1,1,1938,-4.194999999999999
2,1,1938,-2.0089999999999995
3,1,1938,3.714999999999999
4,1,1938,8.382000000000001
5,1,1938,15.140000000000002
6,1,1938,20.235000000000003
7,1,1938,25.381
8,1,1938,23.698000000000004
9,1,1938,17.053
10,1,1938,11.677
11,1,1938,5.747
12,1,1938,-4.507000000000001
1,1,1939,-0.8589999999999994
2,1,1939,-0.12199999999999989
3,1,1939,0.8659999999999989
4,1,1939,10.026
5,1,1939,16.385
6,1,1939,21.037000000000003
7,1,1939,23.503000000000004
8,1,1939,22.331000000000003
9,1,1939,15.692000000000002
10,1,1939,7.701999999999999
11,1,1939,2.994999999999999
12,1,1939,-1.1490000000000005
1,1,1940,-8.379000000000001
2,1,1940,-4.669
3,1,1940,-1.0340000000000003
4,1,1940,7.434
5,1,1940,13.875000000000002
7,1,1940,21.83
8,1,1940,20.219
9,1,1940,15.564
10,1,1940,7.7540000000000004
11,1,1940,6.509
12,1,1940,-4.382999999999999
1,1,1941,-6.304000000000001
2,1,1941,-0.7429999999999993
3,1,1941,0.5509999999999988
4,1,1941,10.112
5,1,1941,13.947
6,1,1941,18.127999999999997
7,1,1941,21.983
8,1,1941,20.250000000000004
9,1,1941,13.316
10,1,1941,7.308999999999999
11,1,1941,-1.8900000000000006
12,1,1941,-3.859000000000001
1,1,1942,-12.568
2,1,1942,-5.341000000000001
3,1,1942,-3.701
4,1,1942,5.999000000000001
5,1,1942,15.350999999999999
6,1,1942,18.848000000000003
7,1,1942,21.159000000000002
8,1,1942,20.695000000000004
9,1,1942,16.537
10,1,1942,9.615000000000002
11,1,1942,0.603
12,1,1942,-2.2220000000000004
1,1,1943,-6.698
2,1,1943,-3.449000000000001
3,1,1943,0.9659999999999987
4,1,1943,10.067000000000002
5,1,1943,14.764000000000001
6,1,1943,19.250999999999998
7,1,1943,20.445
8,1,1943,21.938
9,1,1943,16.387999999999998
10,1,1943,10.459
11,1,1943,4.615999999999999
12,1,1943,-1.3590000000000007
1,1,1944,-2.6019999999999994
2,1,1944,-0.3740000000000008
3,1,1944,2.218000000000002
4,1,1944,7.825000000000001
5,1,1944,13.760000000000002
6,1,1944,19.284999999999997
7,1,1944,21.66
8,1,1944,20.328000000000003
9,1,1944,17.039
10,1,1944,11.189
11,1,1944,5.335000000000001
12,1,1944,-2.775000000000001
1,1,1945,-4.935999999999999
2,1,1945,-5.194
3,1,1945,0.5019999999999986
4,1,1945,7.301000000000002
5,1,1945,14.268999999999998
6,1,1945,19.102
7,1,1945,21.324
8,1,1945,20.903
9,1,1945,16.154
10,1,1945,8.122
11,1,1945,1.9089999999999998
12,1,1945,-3.6430000000000007
1,1,1946,-4.894
2,1,1946,-1.9049999999999991
3,1,1946,1.983000000000001
4,1,1946,9.930000000000001
5,1,1946,17.768
6,1,1946,22.543
7,1,1946,22.45
8,1,1946,24.029000000000003
9,1,1946,17.758
10,1,1946,5.147999999999999
11,1,1946,2.388000000000001
12,1,1946,-4.711
1,1,1947,-10.546
2,1,1947,-4.172999999999999
3,1,1947,3.543000000000001
4,1,1947,10.460000000000003
5,1,1947,15.632
6,1,1947,21.085
7,1,1947,23.071
8,1,1947,20.297
9,1,1947,15.926000000000002
10,1,1947,5.603000000000001
11,1,1947,3.5589999999999993
12,1,1947,1.1489999999999987
1,1,1948,1.1709999999999987
2,1,1948,-3.136
3,1,1948,-0.5190000000000003
4,1,1948,9.684
5,1,1948,17.312
6,1,1948,20.628999999999998
7,1,1948,20.59
8,1,1948,21.647999999999996
9,1,1948,14.956000000000001
10,1,1948,9.431000000000001
11,1,1948,1.7610000000000012
12,1,1948,-6.031
1,1,1949,-1.5499999999999996
2,1,1949,-3.5699999999999994
3,1,1949,1.145
4,1,1949,7.545000000000002
6,1,1949,17.916000000000004
7,1,1949,21.153000000000002
8,1,1949,20.017000000000003
9,1,1949,15.634
10,1,1949,7.551
11,1,1949,6.114000000000002
12,1,1949,1.5510000000000013
1,1,1950,-11.449
2,1,1950,-1.3909999999999991
3,1,1950,2.4880000000000004
4,1,1950,13.206000000000001
5,1,1950,17.344
6,1,1950,18.964
7,1,1950,21.391
8,1,1950,19.671
9,1,1950,17.287
10,1,1950,8.189000000000002
11,1,1950,4.154000000000002
12,1,1950,1.5730000000000013
1,1,1951,-4.005999999999999
2,1,1951,-3.862999999999999
3,1,1951,2.796999999999999
4,1,1951,12.193000000000001
5,1,1951,16.097
6,1,1951,20.852000000000004
7,1,1951,22.956999999999997
8,1,1951,23.000000000000004
9,1,1951,16.75
10,1,1951,5.2860000000000005
11,1,1951,4.111
12,1,1951,-0.19399999999999987
1,1,1952,0.43199999999999983
2,1,1952,-0.9280000000000005
3,1,1952,-3.164
4,1,1952,9.853
5,1,1952,13.899000000000001
6,1,1952,18.332000000000004
7,1,1952,21.206
8,1,1952,22.359
9,1,1952,17.575
10,1,1952,11.557
11,1,1952,4.415000000000002
12,1,1952,-0.8680000000000002
1,1,1953,-3.038
2,1,1953,-3.875000000000001
3,1,1953,0.7500000000000008
4,1,1953,8.338999999999999
5,1,1953,14.512999999999998
6,1,1953,21.41
7,1,1953,22.92
8,1,1953,22.142
10,1,1953,9.010000000000002
11,1,1953,-1.7779999999999991
12,1,1953,-4.046000000000001
1,1,1954,-12.261000000000001
2,1,1954,-13.331999999999999
3,1,1954,1.0219999999999985
4,1,1954,6.699
5,1,1954,16.615
6,1,1954,22.782
7,1,1954,22.588
8,1,1954,23.111
9,1,1954,18.702
10,1,1954,10.020000000000001
11,1,1954,4.8340000000000005
12,1,1954,-0.7249999999999999
1,1,1955,-0.946
2,1,1955,0.0779999999999998
3,1,1955,1.0999999999999983
4,1,1955,5.772000000000001
5,1,1955,14.817
6,1,1955,18.051
7,1,1955,22.188000000000002
8,1,1955,20.771
9,1,1955,17.593
10,1,1955,12.666
11,1,1955,0.6820000000000014
12,1,1955,-0.9440000000000007
1,1,1956,-2.2969999999999997
2,1,1956,-10.0
3,1,1956,-1.679000000000001
4,1,1956,8.325
5,1,1956,14.422000000000002
6,1,1956,20.122
7,1,1956,20.053
8,1,1956,21.401
9,1,1956,13.711
10,1,1956,9.386
11,1,1956,-1.0110000000000006
12,1,1956,-1.6680000000000008
1,1,1957,-3.8949999999999996
2,1,1957,1.0609999999999984
3,1,1957,0.5629999999999985
4,1,1957,10.089000000000002
5,1,1957,15.342
7,1,1957,22.997
8,1,1957,22.502000000000006
9,1,1957,17.104
10,1,1957,8.511999999999999
11,1,1957,4.332000000000002
12,1,1957,-2.3500000000000005
1,1,1958,-2.2230000000000003
2,1,1958,1.270000000000001
3,1,1958,1.3719999999999999
4,1,1958,7.351
5,1,1958,18.349
6,1,1958,17.989
7,1,1958,21.359
8,1,1958,21.012000000000004
9,1,1958,13.802000000000001
10,1,1958,8.457
11,1,1958,1.990999999999998
12,1,1958,1.3759999999999986
1,1,1959,-0.7749999999999998
2,1,1959,-2.843
3,1,1959,2.088000000000001
4,1,1959,8.492
5,1,1959,14.922
6,1,1959,19.669000000000004
7,1,1959,25.017000000000007
8,1,1959,21.377000000000002
9,1,1959,12.924
10,1,1959,6.24
11,1,1959,1.7710000000000017
12,1,1959,-2.9269999999999996
1,1,1960,-2.192999999999999
2,1,1960,-2.973000000000001
3,1,1960,-0.39000000000000096
4,1,1960,8.905000000000003
5,1,1960,15.334
6,1,1960,20.59
7,1,1960,22.517999999999997
8,1,1960,20.075999999999997
9,1,1960,13.770999999999999
10,1,1960,12.017000000000001
11,1,1960,6.153999999999999
12,1,1960,4.761999999999999
1,1,1961,-3.413
2,1,1961,-1.538
3,1,1961,4.217000000000001
4,1,1961,10.852
5,1,1961,13.966000000000003
6,1,1961,20.978
7,1,1961,21.563000000000002
8,1,1961,21.503
9,1,1961,16.136000000000003
10,1,1961,9.322000000000001
11,1,1961,4.691000000000002
12,1,1961,-1.795000000000001
1,1,1962,-0.8869999999999993
2,1,1962,-2.149000000000001
3,1,1962,1.809
4,1,1962,10.765000000000002
5,1,1962,16.368000000000002
6,1,1962,19.394
7,1,1962,20.666999999999998
8,1,1962,21.752
9,1,1962,15.801000000000002
10,1,1962,10.128000000000002
11,1,1962,5.814000000000002
12,1,1962,-2.323
1,1,1963,-12.062000000000001
2,1,1963,-2.597000000000001
3,1,1963,-1.7640000000000002
4,1,1963,7.960999999999999
5,1,1963,17.656
6,1,1963,19.372000000000003
7,1,1963,23.716
8,1,1963,22.729
10,1,1963,9.995000000000001
11,1,1963,6.126000000000001
12,1,1963,-5.0009999999999994
1,1,1964,-7.087
2,1,1964,-5.020000000000001
3,1,1964,-1.4380000000000002
4,1,1964,8.778000000000002
5,1,1964,13.826999999999998
6,1,1964,22.139000000000003
7,1,1964,22.055
8,1,1964,19.142000000000003
9,1,1964,16.099
10,1,1964,10.886
11,1,1964,3.3530000000000015
12,1,1964,2.0719999999999987
1,1,1965,-2.7590000000000003
2,1,1965,-5.943
3,1,1965,1.8050000000000013
4,1,1965,5.521999999999999
5,1,1965,14.157
6,1,1965,19.990000000000002
7,1,1965,20.971
8,1,1965,19.768000000000004
9,1,1965,16.491
10,1,1965,7.667000000000002
11,1,1965,1.524000000000001
12,1,1965,2.1939999999999986
1,1,1966,-0.6109999999999991
2,1,1966,1.7769999999999995
3,1,1966,4.818000000000002
4,1,1966,12.227000000000002
5,1,1966,16.249
6,1,1966,17.76
7,1,1966,23.271
8,1,1966,22.432000000000002
9,1,1966,15.260000000000003
10,1,1966,12.878
11,1,1966,4.788000000000001
12,1,1966,-0.4709999999999997
1,1,1967,-6.566
2,1,1967,-5.558000000000001
3,1,1967,1.9710000000000014
4,1,1967,10.571
5,1,1967,17.206
6,1,1967,18.902
7,1,1967,22.412000000000003
8,1,1967,21.703
9,1,1967,17.343
10,1,1967,11.966999999999999
11,1,1967,5.867000000000001
12,1,1967,-2.0429999999999993
1,1,1968,-6.3629999999999995
2,1,1968,-2.3809999999999993
3,1,1968,2.8890000000000016
4,1,1968,11.511000000000001
5,1,1968,17.964000000000002
6,1,1968,20.483
7,1,1968,20.559000000000005
8,1,1968,20.657999999999998
9,1,1968,16.967
10,1,1968,8.687999999999999
11,1,1968,3.2979999999999996
12,1,1968,-2.1280000000000006
1,1,1969,-7.403
2,1,1969,-5.369000000000001
3,1,1969,-1.5609999999999997
4,1,1969,7.926000000000002
5,1,1969,15.491999999999999
6,1,1969,19.137000000000004
7,1,1969,20.258
8,1,1969,21.416
9,1,1969,15.250000000000002
10,1,1969,7.928000000000002
11,1,1969,6.602999999999999
12,1,1969,-3.3880000000000012
1,1,1970,-2.562
2,1,1970,-1.4499999999999997
3,1,1970,3.3180000000000005
4,1,1970,11.775
5,1,1970,15.496999999999998
6,1,1970,18.162
7,1,1970,23.559
8,1,1970,19.392000000000003
9,1,1970,15.414
10,1,1970,7.773
11,1,1970,4.524
12,1,1970,-0.946
1,1,1971,-0.932000000000001
2,1,1971,-2.4650000000000007
3,1,1971,0.29800000000000026
4,1,1971,8.704999999999998
5,1,1971,16.369
6,1,1971,19.299999999999997
7,1,1971,21.303
8,1,1971,21.684
9,1,1971,15.054999999999998
10,1,1971,8.125
11,1,1971,4.473999999999998
12,1,1971,0.7469999999999999
1,1,1972,-10.384000000000002
2,1,1972,-4.021
3,1,1972,1.9739999999999984
4,1,1972,12.493
5,1,1972,16.881000000000004
6,1,1972,21.715000000000003
7,1,1972,23.508999999999997
8,1,1972,22.741999999999997
9,1,1972,15.450999999999999
10,1,1972,8.486
11,1,1972,4.754000000000001
12,1,1972,-0.3200000000000003
1,1,1973,-6.618000000000001
2,1,1973,0.17100000000000018
3,1,1973,1.7469999999999983
4,1,1973,10.337
5,1,1973,15.105
6,1,1973,18.638
7,1,1973,21.485000000000003
8,1,1973,19.099000000000004
9,1,1973,14.312000000000001
10,1,1973,8.51
11,1,1973,1.6369999999999982
12,1,1973,-1.2480000000000007
1,1,1974,-5.56
2,1,1974,0.2860000000000006
3,1,1974,2.8250000000000006
4,1,1974,7.427999999999998
5,1,1974,13.853000000000002
6,1,1974,18.825999999999997
7,1,1974,20.040000000000003
8,1,1974,20.988000000000003
9,1,1974,17.076999999999998
10,1,1974,12.228
11,1,1974,3.8589999999999987
12,1,1974,1.0559999999999983
1,1,1975,0.3829999999999995
2,1,1975,-2.0149999999999997
3,1,1975,4.742000000000002
4,1,1975,12.283999999999999
5,1,1975,18.029999999999998
6,1,1975,22.522
7,1,1975,22.73
8,1,1975,21.740999999999996
9,1,1975,18.051
10,1,1975,8.995999999999999
11,1,1975,1.3049999999999982
12,1,1975,-0.918
1,1,1976,-4.021
2,1,1976,-8.105
3,1,1976,0.614000000000002
4,1,1976,10.927
5,1,1976,13.895000000000001
6,1,1976,18.125
7,1,1976,20.109
8,1,1976,18.281
9,1,1976,14.946
10,1,1976,5.736000000000002
11,1,1976,3.4360000000000017
12,1,1976,0.11000000000000022
1,1,1977,-6.469000000000001
2,1,1977,2.202
3,1,1977,3.8820000000000006
4,1,1977,9.246
5,1,1977,15.552999999999999
6,1,1977,18.383
7,1,1977,20.766
8,1,1977,19.868000000000002
9,1,1977,13.831999999999999
10,1,1977,7.706000000000002
11,1,1977,6.207000000000002
12,1,1977,-3.5639999999999996
1,1,1978,-5.0440000000000005
2,1,1978,-2.3320000000000007
3,1,1978,4.0070000000000014
4,1,1978,9.017000000000001
5,1,1978,13.701
6,1,1978,18.256
7,1,1978,19.694999999999997
8,1,1978,19.283
9,1,1978,15.112
10,1,1978,9.665
11,1,1978,4.661999999999998
12,1,1978,-4.1850000000000005
1,1,1979,-3.0450000000000013
2,1,1979,-3.3149999999999995
3,1,1979,3.9480000000000004
4,1,1979,8.155000000000001
5,1,1979,19.020000000000003
6,1,1979,22.053000000000004
7,1,1979,19.817999999999998
8,1,1979,21.473
9,1,1979,16.711
10,1,1979,7.044999999999999
11,1,1979,3.1459999999999986
12,1,1979,0.7199999999999996
1,1,1980,-5.493
2,1,1980,-2.9750000000000005
3,1,1980,-1.0610000000000004
4,1,1980,8.001999999999999
5,1,1980,13.499999999999998
6,1,1980,18.422
7,1,1980,20.814
8,1,1980,19.294000000000004
9,1,1980,14.344000000000001
10,1,1980,9.721
11,1,1980,3.9319999999999986
12,1,1980,1.1169999999999982
1,1,1981,-1.527
2,1,1981,-0.2829999999999997
3,1,1981,2.8049999999999997
4,1,1981,6.763000000000001
5,1,1981,15.084999999999999
6,1,1981,22.199999999999996
7,1,1981,22.739
8,1,1981,21.019
9,1,1981,16.124000000000002
10,1,1981,11.329000000000002
11,1,1981,2.9269999999999996
12,1,1981,1.571000000000002
1,1,1982,-3.4500000000000006
2,1,1982,-4.238999999999999
3,1,1982,2.3030000000000013
4,1,1982,7.8160000000000025
5,1,1982,15.904000000000002
6,1,1982,18.333
7,1,1982,19.699000000000005
8,1,1982,21.311999999999998
9,1,1982,17.519
10,1,1982,9.119000000000002
11,1,1982,3.8380000000000005
12,1,1982,2.572000000000002
1,1,1983,-0.5510000000000008
2,1,1983,-1.1689999999999994
3,1,1983,3.7240000000000015
4,1,1983,11.675
5,1,1983,17.917000000000005
6,1,1983,19.575
7,1,1983,21.336
8,1,1983,19.680999999999997
9,1,1983,17.156000000000002
10,1,1983,9.547000000000002
11,1,1983,1.9959999999999984
12,1,1983,-1.2299999999999993
1,1,1984,-0.44100000000000056
2,1,1984,-3.9540000000000006
3,1,1984,1.6669999999999994
4,1,1984,9.351
5,1,1984,17.296000000000003
6,1,1984,18.169
7,1,1984,20.072
8,1,1984,19.533000000000005
9,1,1984,17.647000000000002
10,1,1984,11.221000000000002
11,1,1984,1.8159999999999994
12,1,1984,-4.087000000000001
1,1,1985,-6.111000000000001
2,1,1985,-12.384
3,1,1985,-3.289000000000001
4,1,1985,9.595
5,1,1985,17.854000000000006
6,1,1985,18.037
7,1,1985,19.718000000000004
8,1,1985,22.208000000000002
9,1,1985,14.211
10,1,1985,8.312
11,1,1985,1.617999999999999
12,1,1985,-0.9770000000000008
1,1,1986,-1.106
2,1,1986,-6.577999999999999
3,1,1986,2.229
4,1,1986,11.361000000000002
5,1,1986,16.476
6,1,1986,20.537
7,1,1986,21.223000000000006
8,1,1986,22.648000000000003
9,1,1986,16.545
10,1,1986,8.626000000000001
11,1,1986,1.4229999999999996
12,1,1986,-2.691000000000001
1,1,1987,-10.261
2,1,1987,-3.571000000000001
3,1,1987,-5.282
4,1,1987,5.476
5,1,1987,14.649000000000001
6,1,1987,19.374
7,1,1987,22.935000000000002
8,1,1987,18.747000000000003
9,1,1987,15.292
10,1,1987,8.035999999999998
11,1,1987,3.8489999999999984
12,1,1987,-2.395
1,1,1988,-4.483000000000001
2,1,1988,-1.726
3,1,1988,3.2149999999999994
4,1,1988,9.000000000000002
5,1,1988,15.242
6,1,1988,19.34
7,1,1988,23.337999999999997
8,1,1988,21.499000000000002
9,1,1988,15.413000000000002
10,1,1988,7.928000000000002
11,1,1988,-1.3030000000000008
12,1,1988,-2.384
1,1,1989,-0.26400000000000057
2,1,1989,2.395
3,1,1989,6.160999999999999
4,1,1989,11.684
5,1,1989,15.269000000000002
6,1,1989,20.061999999999998
7,1,1989,20.945999999999998
8,1,1989,22.456
9,1,1989,15.794000000000002
10,1,1989,10.195
11,1,1989,1.709
12,1,1989,0.3699999999999983
1,1,1990,-0.19700000000000076
2,1,1990,2.6899999999999995
3,1,1990,7.354999999999999
4,1,1990,10.161
5,1,1990,14.942000000000002
6,1,1990,18.678000000000004
7,1,1990,21.526999999999997
8,1,1990,20.680000000000003
10,1,1990,9.205000000000002
11,1,1990,7.100999999999998
12,1,1990,-0.6479999999999997
1,1,1991,-1.1739999999999995
2,1,1991,-4.7940000000000005
3,1,1991,1.8460000000000005
4,1,1991,9.874000000000002
5,1,1991,14.087000000000002
6,1,1991,20.725000000000005
7,1,1991,23.762999999999998
8,1,1991,20.689
9,1,1991,16.150000000000002
10,1,1991,11.068000000000001
11,1,1991,3.4800000000000018
12,1,1991,-2.243000000000001
1,1,1992,-1.9539999999999995
2,1,1992,-2.2039999999999993
3,1,1992,4.424
4,1,1992,8.374
5,1,1992,14.54
6,1,1992,19.244000000000003
7,1,1992,21.569999999999997
8,1,1992,24.572999999999997
9,1,1992,14.964000000000002
10,1,1992,9.085
11,1,1992,3.7129999999999996
12,1,1992,-3.2929999999999993
1,1,1993,-1.604
2,1,1993,-1.7769999999999995
3,1,1993,1.3859999999999988
4,1,1993,8.447
5,1,1993,16.382
6,1,1993,18.374000000000002
7,1,1993,19.962000000000003
8,1,1993,20.520999999999997
9,1,1993,14.341000000000001
10,1,1993,9.732000000000001
11,1,1993,-4.127999999999999
12,1,1993,0.777000000000001
1,1,1994,1.2319999999999987
2,1,1994,-3.442999999999999
3,1,1994,3.072999999999999
4,1,1994,11.781000000000002
5,1,1994,15.442
6,1,1994,18.192
7,1,1994,23.486
8,1,1994,21.655
9,1,1994,20.206000000000003
10,1,1994,10.522
11,1,1994,2.022999999999999
12,1,1994,-2.150000000000001
1,1,1995,-3.1460000000000004
2,1,1995,3.0250000000000004
3,1,1995,4.348
4,1,1995,9.320000000000002
6,1,1995,21.604999999999997
7,1,1995,22.843000000000004
8,1,1995,21.052000000000003
9,1,1995,15.814000000000002
10,1,1995,9.307999999999998
11,1,1995,1.0829999999999984
12,1,1995,-4.398999999999999
1,1,1996,-7.6770000000000005
2,1,1996,-5.2059999999999995
3,1,1996,-1.5559999999999994
4,1,1996,9.142
5,1,1996,18.897000000000002
6,1,1996,20.250000000000004
7,1,1996,22.676000000000002
8,1,1996,21.247000000000003
9,1,1996,13.088
10,1,1996,9.494
11,1,1996,7.794000000000002
12,1,1996,-2.534
1,1,1997,-6.329999999999999
2,1,1997,-2.0469999999999997
3,1,1997,2.3470000000000013
4,1,1997,6.965
5,1,1997,16.703
6,1,1997,19.919999999999998
7,1,1997,21.007
8,1,1997,19.82
9,1,1997,12.947000000000001
10,1,1997,7.747000000000001
12,1,1997,-1.690000000000001
1,1,1998,-1.2119999999999997
2,1,1998,0.24799999999999836
3,1,1998,2.2690000000000015
4,1,1998,11.990999999999998
5,1,1998,15.675000000000002
6,1,1998,21.278
7,1,1998,22.703
8,1,1998,21.357
9,1,1998,16.479
10,1,1998,9.924
11,1,1998,0.04700000000000099
12,1,1998,-4.783
1,1,1999,-1.0459999999999998
2,1,1999,0.4870000000000019
3,1,1999,4.724
4,1,1999,11.297000000000002
5,1,1999,13.638000000000002
6,1,1999,22.894
7,1,1999,24.943000000000005
8,1,1999,21.887999999999998
9,1,1999,17.21
10,1,1999,9.624
11,1,1999,1.1979999999999988
12,1,1999,1.5170000000000015
1,1,2000,-4.432999999999999
2,1,2000,0.022000000000000044
3,1,2000,3.314000000000002
4,1,2000,12.911999999999999
5,1,2000,15.955000000000002
6,1,2000,19.296
7,1,2000,21.982
8,1,2000,22.526000000000003
9,1,2000,14.454000000000002
10,1,2000,9.771
11,1,2000,5.908
12,1,2000,1.6199999999999983
1,1,2001,0.4450000000000011
2,1,2001,-0.8799999999999998
3,1,2001,4.866999999999998
4,1,2001,11.113
5,1,2001,14.416
6,1,2001,18.219
7,1,2001,25.766000000000002
8,1,2001,23.186000000000003
9,1,2001,16.529000000000003
10,1,2001,10.364
11,1,2001,3.6800000000000015
12,1,2001,-5.83
1,1,2002,-2.7640000000000007
2,1,2002,3.782999999999998
3,1,2002,6.424000000000001
4,1,2002,9.754999999999999
5,1,2002,16.958000000000002
6,1,2002,20.017000000000003
7,1,2002,25.871000000000006
8,1,2002,21.740000000000002
9,1,2002,17.026
10,1,2002,9.134000000000002
11,1,2002,5.42
